i,time,ay,h
660,51754.0,0.3699999,0.0
664,51790.0,-0.5800009,0.0
668,51826.0,-0.89000034,0.0
672,51862.0,0.3199997,0.0
676,51898.0,0.79999924,0.0
680,51934.0,-0.010000229,0.0
684,51970.0,0.009999275,0.0
688,52006.0,0.96000004,0.0
692,52042.0,0.90999985,0.0
696,52078.0,-0.24000072,0.0
700,52114.0,0.14999962,0.0
704,52150.0,0.37999916,0.0
708,52186.0,0.28999996,0.0
712,52222.0,0.5999994,0.0
716,52258.0,0.19999981,0.0
720,52294.0,-0.45000076,0.0
724,52330.0,-0.59000015,0.0
728,52366.0,-0.75,0.0
732,52402.0,-0.70000076,0.0
736,52438.0,-0.2800007,0.0
740,52474.0,-0.08000088,0.0
744,52510.0,-0.06000042,0.0
748,52546.0,-0.10000038,0.0
752,52582.0,-0.030000687,0.0
756,52618.0,0.48999977,0.0
760,52654.0,0.79999924,0.0
764,52690.0,1.1699991,0.0
768,52726.0,1.4299994,0.0
772,52762.0,1.7599993,0.0
776,52798.0,1.1199999,0.0
780,52834.0,1.3299999,0.0
784,52870.0,2.2799997,0.0
788,52906.0,3.4399996,0.0
792,52942.0,2.8599997,0.0
796,52978.0,0.15999985,0.2
800,53012.0,-1.0500002,0.0
804,53048.0,-0.7800007,0.0
808,53084.0,-1.1600008,0.0
812,53120.0,-1.5100002,0.0
816,53156.0,-1.8600006,0.0
820,53192.0,-2.1000004,0.0
824,53228.0,-2.0400004,0.0
828,53264.0,-1.6800003,0.0
832,53300.0,-1.0800009,0.0
836,53336.0,-0.53999996,0.0
840,53372.0,-0.03999996,0.0
844,53408.0,0.3899994,0.0
848,53444.0,0.9699993,0.0
852,53480.0,1.8899994,0.0
856,53516.0,1.9199991,0.0
860,53552.0,2.58,0.0
864,53588.0,3.5099993,0.0
868,53624.0,4.1799994,0.0
872,53660.0,1.5599995,0.0
876,53696.0,-1.9000006,0.0
880,53732.0,-2.3600006,0.0
884,53768.0,-1.1300001,0.0
888,53804.0,-0.21000004,0.0
892,53840.0,-0.62000084,0.0
896,53876.0,-1.2600002,0.0
900,53912.0,-1.3500004,0.0
904,53948.0,-1.1500006,0.0
908,53984.0,-1.0700006,0.0
912,54020.0,-0.4300003,0.0
916,54056.0,0.029999733,0.0
920,54092.0,0.21000004,0.0
924,54128.0,0.46000004,0.0
928,54164.0,0.8199997,0.0
932,54200.0,1.7199993,0.0
936,54236.0,1.5899992,0.0
940,54272.0,1.4699993,0.0
944,54308.0,3.46,0.0
948,54344.0,4.46,0.0
952,54380.0,0.6199999,0.0
956,54416.0,-1.8000002,0.0
960,54452.0,-1.4000006,0.0
964,54488.0,-0.8600006,0.0
968,54524.0,-1.0900002,0.0
972,54560.0,-1.2700005,0.0
976,54596.0,-1.0800009,0.0
980,54632.0,-0.62000084,0.0
984,54668.0,-0.8600006,0.0
988,54704.0,-0.5800009,0.0
992,54740.0,0.0899992,0.0
996,54776.0,-0.17000008,0.0
1000,54812.0,-0.59000015,0.0
1004,54848.0,-0.2800007,0.0
1008,54884.0,0.34999943,0.0
1012,54920.0,0.5699997,0.0
1016,54956.0,0.5199995,0.0
1020,54992.0,0.96000004,0.0
1024,55028.0,2.0699997,0.0
1028,55064.0,3.29,0.0
1032,55100.0,2.1299992,0.0
1036,55136.0,-0.4300003,0.0
1040,55172.0,-0.39000034,0.0
1044,55208.0,1.1699991,0.0
1048,55244.0,0.41999912,0.0
1052,55280.0,-0.96000004,0.0
1056,55316.0,-1.5700006,0.0
1060,55352.0,-1.7300005,0.0
1064,55388.0,-1.0100002,0.0
1068,55424.0,-0.08000088,0.0
1072,55460.0,0.8399992,0.0
1076,55496.0,1.3099995,0.0
1080,55532.0,1.3099995,0.0
1084,55568.0,1.25,0.0
1088,55604.0,1.1099997,0.0
1092,55640.0,0.21000004,0.0
1096,55676.0,-0.6700001,0.0
1100,55712.0,1.3799992,0.0
1104,55748.0,2.0599995,0.0
1108,55784.0,-0.37000084,0.0
1112,55820.0,-0.72000027,0.0
1116,55856.0,0.29999924,0.0
1120,55892.0,0.2699995,0.0
1124,55928.0,-0.3000002,0.0
1128,55964.0,-0.33000088,0.0
1132,56000.0,-0.39000034,0.0
1136,56036.0,-0.5100002,0.0
1140,56072.0,-0.27000046,0.0
1144,56108.0,0.15999985,0.0
1148,56144.0,0.29999924,0.0
1152,56180.0,0.5199995,0.0
1156,56216.0,0.6699991,0.0
1160,56252.0,0.65999985,0.0
1164,56288.0,1.4899998,0.0
