i,time,ay,h
648,320479.0,-0.57000065,0.0
652,320515.0,0.03999996,0.0
656,320551.0,-0.19000053,0.0
660,320587.0,-0.4800005,0.0
664,320623.0,-0.19000053,0.0
668,320659.0,-0.8000002,0.0
672,320695.0,-0.96000004,0.0
676,320731.0,-0.35000038,0.0
680,320767.0,0.049999237,0.0
684,320803.0,0.21000004,0.0
688,320839.0,0.7699995,0.0
692,320875.0,0.8699999,0.0
696,320911.0,0.3699999,0.0
700,320947.0,0.18999958,0.0
704,320983.0,0.22999954,0.0
708,321019.0,0.62999916,0.0
712,321055.0,0.7199993,0.0
716,321091.0,0.6499996,0.0
720,321127.0,0.5699997,0.0
724,321163.0,0.40999985,0.0
728,321199.0,0.42999935,0.0
732,321235.0,0.28999996,0.0
736,321271.0,0.39999962,0.0
740,321307.0,0.52999973,0.0
744,321343.0,0.48999977,0.0
748,321379.0,0.39999962,0.0
752,321415.0,0.3899994,0.0
756,321451.0,0.25999928,0.0
760,321487.0,0.17999935,0.0
764,321523.0,0.10999966,0.0
768,321559.0,0.10999966,0.0
772,321595.0,0.25999928,0.0
776,321631.0,0.7699995,0.0
780,321667.0,0.8999996,0.0
784,321703.0,0.53999996,0.0
788,321739.0,0.54999924,0.0
792,321775.0,0.32999992,0.0
796,321811.0,0.30999947,0.0
800,321847.0,0.53999996,0.0
804,321883.0,0.79999924,0.0
808,321919.0,0.7599993,0.0
812,321955.0,0.3699999,0.0
816,321991.0,0.119999886,0.0
820,322027.0,-0.030000687,0.0
824,322063.0,-0.14000034,0.0
828,322099.0,0.069999695,0.0
832,322135.0,0.43999958,0.0
836,322171.0,0.6499996,0.0
840,322207.0,0.52999973,0.0
844,322243.0,0.23999977,0.0
848,322279.0,-0.11000061,0.0
852,322315.0,-0.47000027,0.0
856,322351.0,-0.57000065,0.0
860,322387.0,-0.46000004,0.0
864,322423.0,-0.31000042,0.0
868,322459.0,-0.27000046,0.0
872,322495.0,0.18999958,0.0
876,322531.0,0.29999924,0.0
880,322567.0,0.80999947,0.0
884,322603.0,2.0,0.0
888,322639.0,3.83,0.0
892,322675.0,6.989999,0.0
896,322711.0,13.03,0.0
900,322747.0,13.88,0.0
904,322783.0,16.55,0.0
908,322819.0,15.7699995,0.0
912,322855.0,6.96,0.0
916,322891.0,-5.7000003,0.0
920,322927.0,-9.830001,0.0
924,322963.0,-15.59,0.0
928,322999.0,-4.3900003,0.0
932,323035.0,-15.570001,0.0
936,323071.0,-7.1000004,0.0
940,323107.0,-1.7300005,0.0
944,323143.0,-6.2700005,0.0
948,323179.0,-4.9100003,0.0
952,323215.0,-7.4400005,0.0
956,323251.0,-10.360001,0.0
960,323287.0,-10.83,0.0
964,323323.0,-10.96,0.0
968,323359.0,-10.070001,0.0
972,323395.0,-7.9300003,0.0
976,323431.0,-2.4100003,0.0
980,323467.0,3.6999998,0.0
984,323503.0,7.29,0.0
988,323539.0,10.72,0.0
992,323575.0,13.149999,0.0
996,323611.0,11.679999,0.0
1000,323647.0,8.339999,0.0
1004,323683.0,5.049999,0.0
1008,323719.0,7.0099993,0.0
1012,323755.0,4.3099995,0.0
1016,323791.0,1.5099993,0.0
1020,323827.0,0.3199997,0.0
1024,323863.0,-2.3200006,0.0
1028,323899.0,-3.0200005,0.0
1032,323935.0,-2.8200006,0.0
1036,323971.0,-2.4200006,0.0
1040,324007.0,-2.5200005,0.0
1044,324043.0,-1.9700003,0.0
1048,324079.0,-0.8800001,0.0
1052,324115.0,-0.06000042,0.0
1056,324151.0,0.79999924,0.0
1060,324187.0,0.46000004,0.0
1064,324223.0,-0.2300005,0.0
1068,324259.0,-0.24000072,0.0
1072,324295.0,0.03999996,0.0
1076,324331.0,0.18999958,0.0
1080,324367.0,0.48999977,0.0
1084,324403.0,0.4699993,0.0
1088,324439.0,0.5099993,0.0
1092,324475.0,0.3199997,0.0
1096,324511.0,-0.17000008,0.0
1100,324547.0,-0.26000023,0.0
1104,324583.0,-0.1600008,0.0
1108,324619.0,-0.06000042,0.0
1112,324655.0,-0.12000084,0.0
1116,324691.0,0.22999954,0.0
1120,324727.0,0.059999466,0.0
1124,324763.0,-0.07000065,0.0
1128,324799.0,0.009999275,0.0
1132,324835.0,0.18999958,0.0
1136,324871.0,0.22999954,0.0
1140,324907.0,0.3199997,0.0
1144,324943.0,0.15999985,0.0
1148,324979.0,0.19999981,0.0
1152,325015.0,0.069999695,0.0
1156,325051.0,0.049999237,0.0
1160,325087.0,0.0,0.0
1164,325123.0,0.14999962,0.0
1168,325159.0,0.41999912,0.0
1172,325195.0,0.14999962,0.0
1176,325231.0,0.03999996,0.0
1180,325267.0,-0.030000687,0.0
1184,325303.0,0.0899992,0.0
1188,325339.0,0.0,0.0
1192,325375.0,0.54999924,0.0
1196,325411.0,0.48999977,0.0
1200,325447.0,0.27999973,0.0
