i,time,ax
966,0.0,-3.5600004
968,0.0,-3.3000002
970,0.0,-3.0500002
972,0.0,-2.8100004
976,0.0,-2.5600004
978,0.0,-2.4500003
980,0.0,-2.0900006
982,0.0,-1.6600008
984,0.0,-1.3400002
988,0.0,-0.78999996
990,0.0,-0.5500002
992,0.0,-0.4100008
994,0.0,-0.31000042
996,0.0,-0.24000072
1000,0.0,-0.15000057
1002,0.0,-0.17000008
1004,0.0,-0.21000004
1006,0.0,-0.21000004
1008,0.0,-0.1800003
1012,0.0,-0.08000088
1014,0.0,-0.26000023
1016,0.0,-0.33000088
1018,0.0,-0.47000027
1020,0.0,-0.37000084
1024,0.0,-0.5300007
1026,0.0,-0.7600002
1028,0.0,-0.87000084
1030,0.0,-0.87000084
1032,0.0,-0.9100008
1036,0.0,-0.7300005
1038,0.0,-0.8000002
1040,0.0,-0.4800005
1042,0.0,-0.82000065
1044,0.0,-0.9300003
1048,0.0,-0.89000034
1050,0.0,-0.28999996
1052,0.0,1.4499998
1054,0.0,0.0
1056,0.0,-0.2300005
1060,0.0,-0.27000046
1062,0.0,-0.1600008
1064,0.0,-0.4100008
1066,0.0,0.07999992
1068,0.0,0.4499998
1072,0.0,-0.4300003
1074,0.0,-1.04
1076,0.0,-1.3900003
1078,0.0,-1.5600004
1080,0.0,8900232.0
1084,0.0,-1.5600004
1086,0.0,-1.5
1088,0.0,-1.3800001
1090,0.0,-1.3000002
1092,0.0,-1.0200005
1096,0.0,-0.87000084
1098,0.0,-0.71000004
1100,0.0,-0.8800001
1102,0.0,-0.9000006
1104,0.0,-0.62000084
1108,0.0,-0.52000046
1110,0.0,-0.4800005
1112,0.0,-0.47000027
1114,0.0,-0.5300007
1116,0.0,-0.6100006
1120,0.0,-0.030000687
1122,0.0,0.39999962
1124,0.0,0.6699991
1126,0.0,0.8399992
1128,0.0,0.5
1132,0.0,0.4390068
1134,0.0,0.79999924
1136,0.0,0.5
1138,0.0,0.19999981
1140,0.0,-0.10000038
1144,0.0,-0.3600006
1146,0.0,-0.3800001
1148,0.0,-0.4300003
1150,0.0,-0.40000057
1152,0.0,-0.24000072
1156,0.0,-0.1600008
1158,0.0,-0.07000065
1160,0.0,0.059999466
1162,0.0,0.09999943
1164,0.0,0.18999958
1168,0.0,0.25
1170,0.0,0.2690096
1172,0.0,0.20901012
1174,0.0,-0.07000065
1176,0.0,-0.24000072
1180,0.0,-0.27000046
1182,0.0,-0.32000065
1184,0.0,-0.35000038
1186,0.0,-0.34000015
1188,0.0,-0.22000027
1192,0.0,-0.11000061
1194,0.0,-0.03999996
1196,0.0,0.14999962
1198,0.0,0.29999924
1200,0.0,0.4790125
1204,0.0,0.049999237
1206,0.0,-0.15000057
1208,0.0,0.091365814
1210,0.0,0.15999985
1212,0.0,0.15999985
1216,0.0,0.0899992
1218,0.0,0.029999733
1220,0.0,901434.2
1222,0.0,-0.14000034
1224,0.0,9901473.0
1228,0.0,-0.46000004
1230,0.0,-0.5
1232,0.0,-0.5500002
1234,0.0,-0.5600004
1236,0.0,-0.5
