i,time,ax
1250,138258.0,0.47999954
1252,138271.0,0.53999996
1254,138284.0,0.55999947
1256,138297.0,0.53999996
1258,138310.0,0.48999977
1260,138323.0,0.43999958
1262,138336.0,0.39999962
1264,138349.0,0.34999943
1266,138362.0,0.30999947
1268,138375.0,0.2699995
1270,138388.0,0.22999954
1272,138401.0,0.18999958
1274,138414.0,0.14999962
1276,138427.0,0.13999939
1278,138440.0,0.13999939
1280,138453.0,0.15999985
1282,138466.0,0.14999962
1284,138479.0,0.12999916
1286,138492.0,0.119999886
1288,138505.0,0.14999962
1290,138518.0,0.17999935
1292,138531.0,0.21000004
1294,138544.0,0.22999954
1296,138557.0,0.21999931
1298,138570.0,0.15999985
1300,138583.0,0.09999943
1302,138596.0,0.019999504
1304,138609.0,-0.05000019
1306,138622.0,-0.08000088
