i,time,ay,h
1044,189532.0,-4.0800004,0.0
1048,189568.0,-1.6400003,0.0
1052,189604.0,-0.7800007,0.0
1056,189640.0,-0.4100008,0.0
1060,189676.0,-0.6600008,0.0
1064,189712.0,-1.4300003,0.0
1068,189748.0,-1.0300007,0.0
1072,189784.0,0.119999886,0.0
1076,189820.0,0.4699993,0.0
1080,189856.0,0.07999992,0.0
1084,189892.0,-0.2800007,0.0
1088,189928.0,-0.2300005,0.0
1092,189964.0,-0.32000065,0.0
1096,190000.0,-0.14000034,0.0
1100,190036.0,-0.21000004,0.0
1104,190072.0,-0.32000065,0.0
1108,190108.0,-0.2800007,0.0
1112,190144.0,-0.31000042,0.0
1116,190180.0,-0.42000008,0.0
1120,190216.0,-0.3600006,0.0
1124,190252.0,-0.27000046,0.0
1128,190288.0,-0.28999996,0.0
1132,190324.0,-0.31000042,0.0
1136,190360.0,-0.2800007,0.0
1140,190396.0,-0.20000076,0.0
1144,190432.0,-0.32000065,0.0
1148,190468.0,-0.26000023,0.0
1152,190504.0,-0.24000072,0.0
1156,190540.0,-0.28999996,0.0
1160,190576.0,-0.33000088,0.0
1164,190612.0,-0.32000065,0.0
1168,190648.0,-0.1600008,0.0
1172,190684.0,-0.26000023,0.0
1176,190720.0,-0.28999996,0.0
1180,190756.0,-0.26000023,0.0
1184,190792.0,-0.35000038,0.0
1188,190828.0,-0.27000046,0.0
1192,190864.0,-0.24000072,0.0
1196,190900.0,-0.35000038,0.0
1200,190936.0,-0.31000042,0.0
1204,190972.0,-0.28999996,0.0
1208,191008.0,-0.25,0.0
1212,191044.0,-0.20000076,0.0
1216,191080.0,-0.26000023,0.0
1220,191116.0,-0.40000057,0.0
1224,191152.0,-0.35000038,0.0
1228,191188.0,-0.26000023,0.0
1232,191224.0,-0.22000027,0.0
1236,191260.0,-0.27000046,0.0
1240,191296.0,-0.3600006,0.0
1244,191332.0,-0.3800001,0.0
1248,191368.0,-0.26000023,0.0
1252,191404.0,-0.24000072,0.0
1256,191440.0,-0.32000065,0.0
1260,191476.0,-0.32000065,0.0
1264,191512.0,-0.28999996,0.0
1268,191548.0,-0.25,0.0
1272,191584.0,-0.25,0.0
1276,191620.0,-0.32000065,0.0
1280,191656.0,-0.37000084,0.0
1284,191692.0,-0.21000004,0.0
1288,191728.0,-0.25,0.0
1292,191764.0,-0.32000065,0.0
1296,191800.0,-0.3600006,0.0
1300,191836.0,-0.27000046,0.0
1304,191872.0,-0.27000046,0.0
1308,191908.0,-0.42000008,0.0
1312,191944.0,-0.3000002,0.0
1316,191980.0,-0.19000053,0.0
1320,192016.0,-0.26000023,0.0
1324,192052.0,-0.26000023,0.0
1328,192088.0,-0.31000042,0.0
1332,192124.0,-0.2800007,0.0
1336,192160.0,-0.35000038,0.0
1340,192196.0,-0.33000088,0.0
