i,time,ay,h
1196,824975.0,-10.410001,0.0
1200,825011.0,-10.570001,0.0
1204,825047.0,-9.910001,0.0
1208,825083.0,-9.160001,0.0
1212,825119.0,-9.31,0.0
1216,825155.0,-9.990001,0.0
1220,825191.0,-6.6900005,0.0
1224,825227.0,4.46,0.0
1228,825263.0,16.169998,0.0
1232,825299.0,17.68,0.0
1236,825335.0,11.829999,0.0
1240,825371.0,10.12,0.0
1244,825407.0,4.6499996,0.0
1248,825443.0,2.5999994,0.0
1252,825479.0,-0.5800009,0.0
1256,825515.0,-3.2900004,0.0
1260,825551.0,-3.6000004,0.0
1264,825587.0,-2.4400005,0.0
1268,825623.0,-1.6000004,0.0
1272,825659.0,-1.7300005,0.0
1276,825695.0,-1.5600004,0.0
1280,825731.0,-0.62000084,0.0
1284,825767.0,-0.11000061,0.0
1288,825803.0,0.17999935,0.0
1292,825839.0,0.15999985,0.0
1296,825875.0,-0.3600006,0.0
1300,825911.0,-0.64000034,0.0
1304,825947.0,-0.52000046,0.0
1308,825983.0,-0.6800003,0.0
1312,826019.0,-0.84000015,0.0
1316,826055.0,-0.6500006,0.0
1320,826091.0,-0.5300007,0.0
1324,826127.0,-0.5300007,0.0
1328,826163.0,-0.03999996,0.0
1332,826199.0,0.3699999,0.0
1336,826235.0,-0.10000038,0.0
1340,826271.0,-0.6500006,0.0
1344,826307.0,-0.77000046,0.0
1348,826343.0,-0.53999996,0.0
1352,826379.0,-0.52000046,0.0
1356,826415.0,-0.42000008,0.0
1360,826451.0,-0.22000027,0.0
1364,826487.0,-0.27000046,0.0
1368,826523.0,-0.34000015,0.0
1372,826559.0,-0.10000038,0.0
1376,826595.0,-0.13000011,0.0
1380,826631.0,-0.32000065,0.0
1384,826667.0,-0.57000065,0.0
1388,826703.0,-0.6500006,0.0
1392,826739.0,-0.3600006,0.0
1396,826775.0,-0.22000027,0.0
1400,826811.0,-0.33000088,0.0
